Route_ID	Route_Comb	Dup_Bw_Titles	Dup_Bw_Authors	Source_ID	Target_ID_All	Target_ID_0	Edition_ID	Matched_Entries	Last_Date	First_Date	Duration	Source_ID	Source_Location_Name_Standardized	Target_ID	Target_Location_Name_Standardized	interregional	international
2253	951;1164	TRUE	FALSE	951	1164	1164	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5789;6105;6778;7332;10100;10672	1676	1608	68	951	Nancy	1164	Rheinhausen	TRUE	TRUE
218	77;1292	FALSE	FALSE	77	1292	1292	LZ1680	11398	1680	1680	0	77	Augsburg	1292	Schwäbisch Hall	TRUE	FALSE
3300	1449;1292	FALSE	FALSE	1449	1292	1292	LZ1680	11534	1680	1680	0	1449	Ulm	1292	Schwäbisch Hall	FALSE	FALSE
219	77;1297	FALSE	FALSE	77	1297	1297	GG1602	4509	1602	1602	0	77	Augsburg	1297	Schwyz	TRUE	TRUE
221	77;1344	FALSE	FALSE	77	1344	1344	GG1602	4496	1602	1602	0	77	Augsburg	1344	Spitz	TRUE	TRUE
1698	783;1344	FALSE	FALSE	783	1344	1344	LA1597	3281	1597	1597	0	783	Linz	1344	Spitz	TRUE	TRUE
222	77;1350;778	TRUE	TRUE	77	1350;778	1350	LZ1680;BS1709;BS1729	11395;12028;12420	1729	1680	49	77	Augsburg	1350	St. Gallen	TRUE	TRUE
225	77;1377;778;1350	FALSE	FALSE	77	1377;778;1350	1377	CK1678	10782	1678	1678	0	77	Augsburg	1377	Switzerland	TRUE	TRUE
226	77;1419;1449;1368	FALSE	FALSE	77	1419;1449;1368	1419	GG1602	4433	1602	1602	0	77	Augsburg	1419	Toul	TRUE	TRUE
3094	1343;1419	FALSE	FALSE	1343	1419	1419	GG1602	4884	1602	1602	0	1343	Speyer	1419	Toul	TRUE	TRUE
3138	1368;1419	FALSE	FALSE	1368	1419	1419	GG1602	4873	1602	1602	0	1368	Strasbourg	1419	Toul	FALSE	FALSE
2255	951;1419	TRUE	FALSE	951	1419	1419	CE1552A;CE1552A;CE1650;CE1650;CE1679;CE1679	226;227;8552;8553;11053;11054	1679	1552	127	951	Nancy	1419	Toul	FALSE	FALSE
303	107;1419	TRUE	FALSE	107	1419	1419	CE1553A;CE1553A;CE1560A;CE1560A;CE1565B;CE1565B;CE1566A;CE1566A;CE1586A;CE1586A	490;491;774;775;1667;1668;1947;1948;2599;2600	1586	1553	33	107	Bar-le-Duc	1419	Toul	FALSE	FALSE
231	77;1440	FALSE	FALSE	77	1440	1440	LZ1680	11397	1680	1680	0	77	Augsburg	1440	Tübingen	TRUE	FALSE
3139	1368;1440	TRUE	TRUE	1368	1440	1440	LA1597;GG1602;CK1678	3462;4882;10856	1678	1597	81	1368	Strasbourg	1440	Tübingen	TRUE	TRUE
1399	602;1440;1083	FALSE	FALSE	602	1440;1083	1440	LA1597	3218	1597	1597	0	602	Heidelberg	1440	Tübingen	FALSE	FALSE
242	77;1526	TRUE	TRUE	77	1526	1526	RV1576;LA1597;GG1602;GMA1612;GMA1625	2300;2885;4432;6143;7869	1625	1576	49	77	Augsburg	1526	Weissenhorn	FALSE	FALSE
249	77;1581	FALSE	FALSE	77	1581	1581	BS1709	12030	1709	1709	0	77	Augsburg	1581	Zurich	TRUE	TRUE
250	77;1581;805	FALSE	FALSE	77	1581;805	1581	BS1729	12422	1729	1729	0	77	Augsburg	1581	Zurich	TRUE	TRUE
683	305;1581	FALSE	FALSE	305	1581	1581	LA1597;LA1597	4237;4238	1597	1597	0	305	Chur	1581	Zurich	TRUE	FALSE
3309	1449;1581;1350	FALSE	FALSE	1449	1581;1350	1581	LZ1680	11532	1680	1680	0	1449	Ulm	1581	Zurich	TRUE	TRUE
351	120;1581	FALSE	FALSE	120	1581	1581	LA1597;LA1597	2912;2913	1597	1597	0	120	Basel	1581	Zurich	TRUE	FALSE
378	153;1581	FALSE	FALSE	153	1581	1581	GV1720	12162	1720	1720	0	153	Bergamo	1581	Zurich	TRUE	TRUE
493	201;572;396;600;412;1010	FALSE	FALSE	201	572;396;600;412;1010	572	GG1602	4538	1602	1602	0	201	Braunschweig	572	Gulichi	TRUE	TRUE
1013	412;572	FALSE	FALSE	412	572	572	LA1597;LA1597	3072;3073	1597	1597	0	412	Düsseldorf	572	Gulichi	TRUE	TRUE
735	323;572	FALSE	FALSE	323	572	572	LA1597;LA1597	2982;2983	1597	1597	0	323	Cologne	572	Gulichi	TRUE	TRUE
1816	826;572	FALSE	FALSE	826	572	572	LA1597	3622	1597	1597	0	826	Maastricht	572	Gulichi	TRUE	TRUE
6	6;572	FALSE	FALSE	6	572	572	LA1597	2877	1597	1597	0	6	Achen	572	Gulichi	TRUE	TRUE
481	201;396;619;585;1050;1329	FALSE	FALSE	201	396;619;585;1050;1329	396	CK1678	10789	1678	1678	0	201	Braunschweig	396	Dortmund	TRUE	FALSE
2199	943;396	FALSE	FALSE	943	396	396	LA1597	3352	1597	1597	0	943	Münster	396	Dortmund	FALSE	FALSE
716	323;396;758;171;1476	FALSE	FALSE	323	396;758;171;1476	396	LA1597	2997	1597	1597	0	323	Cologne	396	Dortmund	FALSE	FALSE
1372	586;396	FALSE	FALSE	586	396	396	LA1597	3176	1597	1597	0	586	Hamm	396	Dortmund	FALSE	FALSE
3048	1314;396;76;1096	FALSE	FALSE	1314	396;76;1096	396	LA1597	3436	1597	1597	0	1314	Siegen	396	Dortmund	FALSE	FALSE
3069	1329;396	FALSE	FALSE	1329	396	396	LA1597	3546	1597	1597	0	1329	Soest	396	Dortmund	TRUE	TRUE
3545	1534;396	FALSE	FALSE	1534	396	396	LA1597	3519	1597	1597	0	1534	Wesel	396	Dortmund	FALSE	FALSE
497	201;619	FALSE	FALSE	201	619	619	LA1597	2943	1597	1597	0	201	Braunschweig	619	Hildesheim	FALSE	FALSE
1030	419;619	FALSE	FALSE	419	619	619	LA1597	3127	1597	1597	0	419	Einbeck	619	Hildesheim	FALSE	FALSE
1383	591;619	FALSE	FALSE	591	619	619	LA1597	3206	1597	1597	0	591	Hanover	619	Hildesheim	FALSE	FALSE
1022	418;619	FALSE	FALSE	418	619	619	LA1597	3088	1597	1597	0	418	Eilsleben	619	Hildesheim	TRUE	FALSE
1364	585;619	FALSE	FALSE	585	619	619	LA1597	3194	1597	1597	0	585	Hamelin	619	Hildesheim	FALSE	FALSE
504	201;763;418;660	FALSE	FALSE	201	763;418;660	763	GG1602	4531	1602	1602	0	201	Braunschweig	763	Leutenberg	TRUE	FALSE
1025	418;763	FALSE	FALSE	418	763	763	LA1597	3093	1597	1597	0	418	Eilsleben	763	Leutenberg	TRUE	FALSE
507	201;811	TRUE	TRUE	201	811	811	LA1597;GG1602	2946;4513	1602	1597	5	201	Braunschweig	811	Lüneburg	FALSE	FALSE
508	201;811;583	FALSE	FALSE	201	811;583	811	LA1597	2945	1597	1597	0	201	Braunschweig	811	Lüneburg	FALSE	FALSE
537	206;811;201	TRUE	FALSE	206	811;201	811	GMA1612;GMA1625	6215;7947	1625	1612	13	206	Bremen	811	Lüneburg	TRUE	FALSE
1882	834;811	FALSE	FALSE	834	811	811	LA1597;LA1597	3297;3298	1597	1597	0	834	Magdeburg	811	Lüneburg	TRUE	FALSE
1385	591;811	FALSE	FALSE	591	811	811	LA1597	3202	1597	1597	0	591	Hanover	811	Lüneburg	FALSE	FALSE
512	201;1079	FALSE	FALSE	201	1079	1079	GG1602	4523	1602	1602	0	201	Braunschweig	1079	Petersgmünd	TRUE	FALSE
514	201;1296	TRUE	TRUE	201	1296	1296	RV1576;GG1602;GMA1612;GMA1625	2332;4517;6179;7911	1625	1576	49	201	Braunschweig	1296	Schwerin	TRUE	FALSE
515	201;1329;619;585;1050	FALSE	FALSE	201	1329;619;585;1050	1329	GG1602	4535	1602	1602	0	201	Braunschweig	1329	Soest	TRUE	TRUE
516	201;1329;756;785	FALSE	FALSE	201	1329;756;785	1329	GG1602	4536	1602	1602	0	201	Braunschweig	1329	Soest	TRUE	TRUE
779	323;1329;1530	FALSE	FALSE	323	1329;1530	1329	GG1602	4596	1602	1602	0	323	Cologne	1329	Soest	TRUE	TRUE
780	323;1329;1531	FALSE	FALSE	323	1329;1531	1329	LA1597	3001	1597	1597	0	323	Cologne	1329	Soest	TRUE	TRUE
781	323;1329;1551;1528	FALSE	FALSE	323	1329;1551;1528	1329	LA1597	3002	1597	1597	0	323	Cologne	1329	Soest	TRUE	TRUE
782	323;1329;784;756;591;574;117	FALSE	FALSE	323	1329;784;756;591;574;117	1329	GG1602	4597	1602	1602	0	323	Cologne	1329	Soest	TRUE	TRUE
882	396;1329;1451;1531	FALSE	FALSE	396	1329;1451;1531	1329	LA1597	3040	1597	1597	0	396	Dortmund	1329	Soest	TRUE	TRUE
1081	441;1329;396;1530	FALSE	FALSE	441	1329;396;1530	1329	LA1597	3115	1597	1597	0	441	Essen	1329	Soest	TRUE	TRUE
1376	586;1329	FALSE	FALSE	586	1329	1329	LA1597	3171	1597	1597	0	586	Hamm	1329	Soest	TRUE	TRUE
2416	1021;1329	FALSE	FALSE	1021	1329	1329	LA1597	3394	1597	1597	0	1021	Offenburg	1329	Soest	TRUE	TRUE
3053	1314;1329;68	FALSE	FALSE	1314	1329;68	1329	LA1597	3437	1597	1597	0	1314	Siegen	1329	Soest	TRUE	TRUE
1478	672;1329	FALSE	FALSE	672	1329	1329	LA1597	2971	1597	1597	0	672	Kassel	1329	Soest	TRUE	TRUE
1485	694;1329;215;147	FALSE	FALSE	694	1329;215;147	1329	LA1597	3235	1597	1597	0	694	Korbach	1329	Soest	TRUE	TRUE
2469	1050;1329	FALSE	FALSE	1050	1329	1329	LA1597	3398	1597	1597	0	1050	Paderborn	1329	Soest	TRUE	TRUE
517	201;1365	FALSE	FALSE	201	1365	1365	GG1602	4522	1602	1602	0	201	Braunschweig	1365	Stolpen	TRUE	FALSE
522	201;1575	FALSE	FALSE	201	1575	1575	GV1720	12362	1720	1720	0	201	Braunschweig	1575	Zeil	TRUE	FALSE
1012	412;439	FALSE	FALSE	412	439	439	LA1597	3075	1597	1597	0	412	Düsseldorf	439	erverfelt		
727	323;439	TRUE	TRUE	323	439	439	LA1597;GG1602	2994;4587	1602	1597	5	323	Cologne	439	erverfelt		
1015	412;1537	FALSE	FALSE	412	1537	1537	LA1597	3074	1597	1597	0	412	Düsseldorf	1537	Wezel	TRUE	TRUE
794	323;1537;152;231	FALSE	FALSE	323	1537;152;231	1537	LA1597	2990	1597	1597	0	323	Cologne	1537	Wezel	TRUE	TRUE
1014	412;1131	FALSE	FALSE	412	1131	1131	LA1597	3076	1597	1597	0	412	Düsseldorf	1131	Radevormwald	FALSE	FALSE
1182	481;1314;489;613	FALSE	FALSE	481	1314;489;613	1314	LA1597	3135	1597	1597	0	481	Frankfurt	1314	Siegen	TRUE	FALSE
2221	943;1314;586	FALSE	FALSE	943	1314;586	1314	GG1602	4798	1602	1602	0	943	Münster	1314	Siegen	FALSE	FALSE
778	323;1314	FALSE	FALSE	323	1314	1314	LA1597	3007	1597	1597	0	323	Cologne	1314	Siegen	FALSE	FALSE
881	396;1314	FALSE	FALSE	396	1314	1314	LA1597	3042	1597	1597	0	396	Dortmund	1314	Siegen	FALSE	FALSE
1080	441;1314	FALSE	FALSE	441	1314	1314	LA1597	3116	1597	1597	0	441	Essen	1314	Siegen	FALSE	FALSE
1938	846;1314	FALSE	FALSE	846	1314	1314	LA1597;LA1597	3303;3304	1597	1597	0	846	Marburg	1314	Siegen	TRUE	FALSE
2391	1011;1314	FALSE	FALSE	1011	1314	1314	GG1602	4809	1602	1602	0	1011	Nuremberg	1314	Siegen	TRUE	FALSE
2392	1011;1314;489;1127;1536;376	FALSE	FALSE	1011	1314;489;1127;1536;376	1314	LA1597	3366	1597	1597	0	1011	Nuremberg	1314	Siegen	TRUE	FALSE
3077	1329;1314;68	FALSE	FALSE	1329	1314;68	1314	LA1597	3555	1597	1597	0	1329	Soest	1314	Siegen	TRUE	TRUE
1183	481;1343	FALSE	FALSE	481	1343	1343	GG1602	4689	1602	1602	0	481	Frankfurt	1343	Speyer	TRUE	FALSE
1184	481;1343;1559	FALSE	FALSE	481	1343;1559	1343	GG1602	4690	1602	1602	0	481	Frankfurt	1343	Speyer	TRUE	FALSE
1902	835;1343	FALSE	FALSE	835	1343	1343	LA1597	3315	1597	1597	0	835	Mainz	1343	Speyer	FALSE	FALSE
784	323;1343;93	FALSE	FALSE	323	1343;93	1343	GG1602	4607	1602	1602	0	323	Cologne	1343	Speyer	TRUE	FALSE
2393	1011;1343	TRUE	TRUE	1011	1343	1343	LA1597;GG1602	3381;4805	1602	1597	5	1011	Nuremberg	1343	Speyer	TRUE	FALSE
2394	1011;1343;1559	TRUE	TRUE	1011	1343;1559	1343	RV1576;GMA1625	2355;7935	1625	1576	49	1011	Nuremberg	1343	Speyer	TRUE	FALSE
3137	1368;1343	TRUE	TRUE	1368	1343	1343	LA1597;LA1597;LA1597;GG1602	3456;3457;3458;4876	1602	1597	5	1368	Strasbourg	1343	Speyer	TRUE	TRUE
3611	1563;1343;602	FALSE	FALSE	1563	1343;602	1343	GG1602	4938	1602	1602	0	1563	Wurzburg	1343	Speyer	TRUE	FALSE
285	90;1343	TRUE	TRUE	90	1343	1343	LA1597;GG1602;GG1602	2964;4435;4542	1602	1597	5	90	Bad Cannstatt	1343	Speyer	TRUE	FALSE
1696	783;1343;1254;941;77	FALSE	FALSE	783	1343;1254;941;77	1343	GV1720	12330	1720	1720	0	783	Linz	1343	Speyer	TRUE	TRUE
1697	783;1343;200;941	FALSE	FALSE	783	1343;200;941	1343	GV1720	12331	1720	1720	0	783	Linz	1343	Speyer	TRUE	TRUE
2773	1149;1343	FALSE	FALSE	1149	1343	1343	GG1602	4841	1602	1602	0	1149	Regensburg	1343	Speyer	TRUE	FALSE
1156	481;340	FALSE	FALSE	481	340	340	GV1720	12282	1720	1720	0	481	Frankfurt	340	Cottbus	TRUE	FALSE
384	157;340	TRUE	FALSE	157	340	340	BS1709;BS1729	12041;12433	1729	1709	20	157	Berlin	340	Cottbus	TRUE	FALSE
1191	481;1584	TRUE	TRUE	481	1584	1584	CK1678;LZ1680;BS1709;BS1729	10814;11462;12050;12442	1729	1678	51	481	Frankfurt	1584	Zweibrücken	TRUE	FALSE
2226	943;1584;758;687	FALSE	FALSE	943	1584;758;687	1584	GG1602	4800	1602	1602	0	943	Münster	1584	Zweibrücken	TRUE	FALSE
798	323;1584;265;1318	FALSE	FALSE	323	1584;265;1318	1584	LA1597	3012	1597	1597	0	323	Cologne	1584	Zweibrücken	TRUE	FALSE
1943	846;1584;1536;835	FALSE	FALSE	846	1584;1536;835	1584	GG1602	4775	1602	1602	0	846	Marburg	1584	Zweibrücken	TRUE	FALSE
3096	1343;1584	TRUE	TRUE	1343	1584	1584	LA1597;GG1602	3441;4436	1602	1597	5	1343	Speyer	1584	Zweibrücken	FALSE	FALSE
3142	1368;1584	FALSE	FALSE	1368	1584	1584	CK1678	10854	1678	1678	0	1368	Strasbourg	1584	Zweibrücken	TRUE	TRUE
1072	438;1584;71;1559	FALSE	FALSE	438	1584;71;1559	1584	GG1602	4647	1602	1602	0	438	Erfurt	1584	Zweibrücken	TRUE	FALSE
1986	885;1584;1226;1210	FALSE	FALSE	885	1584;1226;1210	1584	LA1597	3321	1597	1597	0	885	Metz	1584	Zweibrücken	TRUE	TRUE
1164	481;690	TRUE	TRUE	481	690	690	RV1576;GMA1612;OC1623;GMA1625	2295;6139;7645;7865	1625	1576	49	481	Frankfurt	690	Königstein im Taunus	FALSE	FALSE
1168	481;775	FALSE	FALSE	481	775	775	OC1623	7653	1623	1623	0	481	Frankfurt	775	Limburg an der Lahn	FALSE	FALSE
1175	481;889	FALSE	FALSE	481	889	889	OC1623	7646	1623	1623	0	481	Frankfurt	889	Miltenberg	TRUE	FALSE
1900	835;677	FALSE	FALSE	835	677	677	LA1597;LA1597	3316;3317	1597	1597	0	835	Mainz	677	Kettershausen	TRUE	FALSE
1901	835;1187	FALSE	FALSE	835	1187	1187	JG1563	1197	1563	1563	0	835	Mainz	1187	roten		
2195	943;249;1586	FALSE	FALSE	943	249;1586	249	GG1602	4781	1602	1602	0	943	Münster	249	Campen	TRUE	FALSE
526	206;249;1586	FALSE	FALSE	206	249;1586	249	LA1597	2917	1597	1597	0	206	Bremen	249	Campen	TRUE	FALSE
1324	583;249;680	FALSE	FALSE	583	249;680	249	GG1602	4712	1602	1602	0	583	Hamburg	249	Campen	TRUE	FALSE
2212	943;756	FALSE	FALSE	943	756	756	LA1597	3350	1597	1597	0	943	Münster	756	Lemgo	FALSE	FALSE
536	206;756;891	FALSE	FALSE	206	756;891	756	LA1597	2921	1597	1597	0	206	Bremen	756	Lemgo	TRUE	FALSE
1339	583;756;585	FALSE	FALSE	583	756;585	756	GG1602	4707	1602	1602	0	583	Hamburg	756	Lemgo	TRUE	FALSE
2127	891;756	FALSE	FALSE	891	756	756	LA1597	3332	1597	1597	0	891	Minden	756	Lemgo	FALSE	FALSE
1365	585;756	FALSE	FALSE	585	756	756	LA1597	3189	1597	1597	0	585	Hamelin	756	Lemgo	TRUE	FALSE
1483	694;756;846	FALSE	FALSE	694	756;846	756	LA1597	3237	1597	1597	0	694	Korbach	756	Lemgo	TRUE	FALSE
2209	943;586	FALSE	FALSE	943	586	586	LA1597	3351	1597	1597	0	943	Münster	586	Hamm	FALSE	FALSE
739	323;586	FALSE	FALSE	323	586	586	GG1602	4591	1602	1602	0	323	Cologne	586	Hamm	FALSE	FALSE
740	323;586;1271	FALSE	FALSE	323	586;1271	586	LA1597	2999	1597	1597	0	323	Cologne	586	Hamm	FALSE	FALSE
877	396;586;248	FALSE	FALSE	396	586;248	586	LA1597	3039	1597	1597	0	396	Dortmund	586	Hamm	FALSE	FALSE
3070	1329;586	FALSE	FALSE	1329	586	586	LA1597	3547	1597	1597	0	1329	Soest	586	Hamm	TRUE	TRUE
3550	1534;586;812;1532	FALSE	FALSE	1534	586;812;1532	586	LA1597	3518	1597	1597	0	1534	Wesel	586	Hamm	FALSE	FALSE
2223	943;1534	FALSE	FALSE	943	1534	1534	LA1597	3355	1597	1597	0	943	Münster	1534	Wesel	FALSE	FALSE
2836	1179;1534	FALSE	FALSE	1179	1534	1534	LA1597	3642	1597	1597	0	1179	Roermond	1534	Wesel	TRUE	TRUE
792	323;1534;231	FALSE	FALSE	323	1534;231	1534	GG1602	4582	1602	1602	0	323	Cologne	1534	Wesel	FALSE	FALSE
2950	1205;1534	FALSE	FALSE	1205	1534	1534	LA1597	3608	1597	1597	0	1205	s-Hertogenbosch	1534	Wesel	TRUE	TRUE
883	396;1534;394	FALSE	FALSE	396	1534;394	1534	LA1597	3047	1597	1597	0	396	Dortmund	1534	Wesel	FALSE	FALSE
1083	441;1534	FALSE	FALSE	441	1534	1534	LA1597	3122	1597	1597	0	441	Essen	1534	Wesel	FALSE	FALSE
1316	572;1534	FALSE	FALSE	572	1534	1534	LA1597	3156	1597	1597	0	572	Gulichi	1534	Wesel	TRUE	TRUE
1941	846;1534;441	FALSE	FALSE	846	1534;441	1534	GG1602	4760	1602	1602	0	846	Marburg	1534	Wesel	TRUE	FALSE
2247	950;1534	FALSE	FALSE	950	1534	1534	LA1597	3635	1597	1597	0	950	Namur	1534	Wesel	TRUE	TRUE
3323	1455;1534;427;1147	FALSE	FALSE	1455	1534;427;1147	1534	LA1597	3579	1597	1597	0	1455	Utrecht	1534	Wesel	TRUE	TRUE
1045	429;1534	FALSE	FALSE	429	1534	1534	LA1597	3101	1597	1597	0	429	Emden	1534	Wesel	TRUE	FALSE
2201	943;412	FALSE	FALSE	943	412	412	GG1602	4802	1602	1602	0	943	Münster	412	Düsseldorf	FALSE	FALSE
721	323;412	FALSE	FALSE	323	412	412	LA1597	2991	1597	1597	0	323	Cologne	412	Düsseldorf	FALSE	FALSE
1075	441;412	FALSE	FALSE	441	412	412	LA1597	3120	1597	1597	0	441	Essen	412	Düsseldorf	FALSE	FALSE
1312	572;412	FALSE	FALSE	572	412	412	LA1597;LA1597	3157;3158	1597	1597	0	572	Gulichi	412	Düsseldorf	TRUE	TRUE
1921	846;412	FALSE	FALSE	846	412	412	GG1602	4759	1602	1602	0	846	Marburg	412	Düsseldorf	TRUE	FALSE
2200	943;406	TRUE	TRUE	943	406	406	LA1597;GG1602	3354;4803	1602	1597	5	943	Münster	406	Duisburg	FALSE	FALSE
2833	1179;406	FALSE	FALSE	1179	406	406	LA1597	3643	1597	1597	0	1179	Roermond	406	Duisburg	TRUE	TRUE
1074	441;406	FALSE	FALSE	441	406	406	LA1597	3121	1597	1597	0	441	Essen	406	Duisburg	FALSE	FALSE
1458	672;406;518;1329;396;441	FALSE	FALSE	672	406;518;1329;396;441	406	GG1602	4552	1602	1602	0	672	Kassel	406	Duisburg	TRUE	FALSE
2217	943;891;166;612	FALSE	FALSE	943	891;166;612	891	LA1597	3349	1597	1597	0	943	Münster	891	Minden	FALSE	FALSE
1346	583;891;457	FALSE	FALSE	583	891;457	891	LA1597	3187	1597	1597	0	583	Hamburg	891	Minden	TRUE	FALSE
1373	586;891;166;612	FALSE	FALSE	586	891;166;612	891	LA1597;LA1597	3168;3169	1597	1597	0	586	Hamm	891	Minden	FALSE	FALSE
1648	756;891	FALSE	FALSE	756	891	891	LA1597	3240	1597	1597	0	756	Lemgo	891	Minden	FALSE	FALSE
1386	591;891	FALSE	FALSE	591	891	891	LA1597	3197	1597	1597	0	591	Hanover	891	Minden	TRUE	FALSE
3566	1555;891	FALSE	FALSE	1555	891	891	LZ1680	11546	1680	1680	0	1555	Wittenberg	891	Minden	TRUE	FALSE
3567	1555;891;834;606;201;591	FALSE	FALSE	1555	891;834;606;201;591	891	CK1678	10865	1678	1678	0	1555	Wittenberg	891	Minden	TRUE	FALSE
1366	585;891	FALSE	FALSE	585	891	891	LA1597;LA1597	3190;3191	1597	1597	0	585	Hamelin	891	Minden	TRUE	FALSE
2192	943;67;384	FALSE	FALSE	943	67;384	67	GG1602	4779	1602	1602	0	943	Münster	67	Arnheim	TRUE	TRUE
702	323;67;412;406;1534;1147;431	FALSE	FALSE	323	67;412;406;1534;1147;431	67	GG1602	4583	1602	1602	0	323	Cologne	67	Arnheim	TRUE	TRUE
703	323;67;426	FALSE	FALSE	323	67;426	67	LA1597	2989	1597	1597	0	323	Cologne	67	Arnheim	TRUE	TRUE
3541	1534;67;1147;427	FALSE	FALSE	1534	67;1147;427	67	LA1597	3513	1597	1597	0	1534	Wesel	67	Arnheim	TRUE	TRUE
1452	672;67;1147;434	FALSE	FALSE	672	67;1147;434	67	GG1602	4554	1602	1602	0	672	Kassel	67	Arnheim	TRUE	TRUE
2330	985;67	FALSE	FALSE	985	67	67	LA1597	3633	1597	1597	0	985	Nijmegen	67	Arnheim	FALSE	FALSE
2196	943;315	FALSE	FALSE	943	315	315	GG1602	4777	1602	1602	0	943	Münster	315	Cleve	FALSE	FALSE
713	323;315;1011;1571;243	FALSE	FALSE	323	315;1011;1571;243	315	CK1678	10802	1678	1678	0	323	Cologne	315	Cleve	FALSE	FALSE
714	323;315;152;1268;244	FALSE	FALSE	323	315;152;1268;244	315	LA1597	2988	1597	1597	0	323	Cologne	315	Cleve	FALSE	FALSE
715	323;315;152;1573;244	FALSE	FALSE	323	315;152;1573;244	315	GG1602	4580	1602	1602	0	323	Cologne	315	Cleve	FALSE	FALSE
2203	943;441	FALSE	FALSE	943	441	441	LA1597	3353	1597	1597	0	943	Münster	441	Essen	FALSE	FALSE
728	323;441;1140;1159;1521;1527	FALSE	FALSE	323	441;1140;1159;1521;1527	441	LA1597	2992	1597	1597	0	323	Cologne	441	Essen	FALSE	FALSE
3049	1314;441;403;600	FALSE	FALSE	1314	441;403;600	441	LA1597	3435	1597	1597	0	1314	Siegen	441	Essen	FALSE	FALSE
3547	1534;441	FALSE	FALSE	1534	441	441	LA1597	3520	1597	1597	0	1534	Wesel	441	Essen	FALSE	FALSE
1039	429;441;78	FALSE	FALSE	429	441;78	441	LA1597	3095	1597	1597	0	429	Emden	441	Essen	TRUE	FALSE
2219	943;985	FALSE	FALSE	943	985	985	GG1602	4778	1602	1602	0	943	Münster	985	Nijmegen	TRUE	TRUE
766	323;985;1012	FALSE	FALSE	323	985;1012	985	LA1597	2987	1597	1597	0	323	Cologne	985	Nijmegen	TRUE	TRUE
767	323;985;624	FALSE	FALSE	323	985;624	985	GG1602	4579	1602	1602	0	323	Cologne	985	Nijmegen	TRUE	TRUE
3606	1563;985;1314;441;1534	FALSE	FALSE	1563	985;1314;441;1534	985	GG1602	4925	1602	1602	0	1563	Wurzburg	985	Nijmegen	TRUE	TRUE
1474	672;985;586;1534	FALSE	FALSE	672	985;586;1534	985	GG1602	4553	1602	1602	0	672	Kassel	985	Nijmegen	TRUE	TRUE
2198	943;370	FALSE	FALSE	943	370	370	GG1602	4780	1602	1602	0	943	Münster	370	Deventer	TRUE	TRUE
1298	560;370	FALSE	FALSE	560	370	370	LA1597	3606	1597	1597	0	560	Groningen	370	Deventer	TRUE	FALSE
1201	490;370	FALSE	FALSE	490	370	370	LA1597	3612	1597	1597	0	490	Friesland	370	Deventer	TRUE	FALSE
2218	943;983;431	FALSE	FALSE	943	983;431	983	LA1597	3347	1597	1597	0	943	Münster	983	Nieuwegein	TRUE	TRUE
3553	1534;983;315	FALSE	FALSE	1534	983;315	983	LA1597	3512	1597	1597	0	1534	Wesel	983	Nieuwegein	TRUE	TRUE
2830	1179;6	FALSE	FALSE	1179	6	6	LA1597	3645	1597	1597	0	1179	Roermond	6	Achen	TRUE	TRUE
696	323;6	FALSE	FALSE	323	6	6	LA1597	3029	1597	1597	0	323	Cologne	6	Achen	TRUE	TRUE
1812	826;6	FALSE	FALSE	826	6	6	LA1597	3621	1597	1597	0	826	Maastricht	6	Achen	TRUE	TRUE
1663	770;6	FALSE	FALSE	770	6	6	LA1597;LA1597	3270;3271	1597	1597	0	770	Liège	6	Achen	TRUE	TRUE
1309	572;6	FALSE	FALSE	572	6	6	LA1597;LA1597	3164;3165	1597	1597	0	572	Gulichi	6	Achen	TRUE	TRUE
1676	774;6	FALSE	FALSE	774	6	6	GG1602	4480	1602	1602	0	774	Limbourg	6	Achen	TRUE	TRUE
720	323;410	FALSE	FALSE	323	410	410	LA1597	3028	1597	1597	0	323	Cologne	410	Düren	FALSE	FALSE
5	6;410	FALSE	FALSE	6	410	410	LA1597	2878	1597	1597	0	6	Achen	410	Düren	TRUE	TRUE
1311	572;410	FALSE	FALSE	572	410	410	LA1597	3161	1597	1597	0	572	Gulichi	410	Düren	TRUE	TRUE
765	323;978	FALSE	FALSE	323	978	978	LA1597	3026	1597	1597	0	323	Cologne	978	Nidek	TRUE	TRUE
11	6;978	FALSE	FALSE	6	978	978	LA1597	2881	1597	1597	0	6	Achen	978	Nidek	TRUE	TRUE
1315	572;978	FALSE	FALSE	572	978	978	LA1597	3163	1597	1597	0	572	Gulichi	978	Nidek	TRUE	TRUE
776	323;1284;1581	FALSE	FALSE	323	1284;1581	1284	LA1597	3017	1597	1597	0	323	Cologne	1284	Schleiden	FALSE	FALSE
777	323;1284;1582	FALSE	FALSE	323	1284;1582	1284	GG1602	4612	1602	1602	0	323	Cologne	1284	Schleiden	FALSE	FALSE
12	6;1284	FALSE	FALSE	6	1284	1284	LA1597	2882	1597	1597	0	6	Achen	1284	Schleiden	TRUE	TRUE
770	323;1050	FALSE	FALSE	323	1050	1050	GG1602	4598	1602	1602	0	323	Cologne	1050	Paderborn	FALSE	FALSE
1375	586;1050;785	FALSE	FALSE	586	1050;785	1050	LA1597	3170	1597	1597	0	586	Hamm	1050	Paderborn	FALSE	FALSE
