Edge_ID	Route_ID	Source	Target	Seq_Idx	Comb_Route	Edge_Type_Last_Date	Edge_Type_First_Date	Duration
3795	230	1343	1432	2	77;1343;1432	1680	1680	0
3822	231	77	1440	0	77;1440	1680	1680	0
3827	232	77	1449	0	77;1449	1676	1616	60
3828	233	77	1449	0	77;228;686;1449	1597	1597	0
3829	233	77	228	1	77;228;686;1449	1597	1597	0
3830	233	228	686	2	77;228;686;1449	1597	1597	0
3831	233	686	1449	3	77;228;686;1449	1597	1597	0
1001	234	77	1472	0	77;1472	1602	1602	0
1002	235	77	1472	0	77;649;1429;1472	1625	1576	49
1003	235	77	649	1	77;649;1429;1472	1625	1576	49
1004	235	649	1429	2	77;649;1429;1472	1625	1576	49
1005	235	1429	1472	3	77;649;1429;1472	1625	1576	49
1006	236	77	1472	0	77;649;184;1472	1678	1678	0
1007	236	77	649	1	77;649;184;1472	1678	1678	0
1008	236	649	184	2	77;649;184;1472	1678	1678	0
1009	236	184	1472	3	77;649;184;1472	1678	1678	0
3868	237	77	1487	0	77;1487	1673	1604	69
3869	238	77	1487	0	77;485;783;700;1487	1680	1680	0
3870	238	77	485	1	77;485;783;700;1487	1680	1680	0
3871	238	485	783	2	77;485;783;700;1487	1680	1680	0
3872	238	783	700	3	77;485;783;700;1487	1680	1680	0
3873	238	700	1487	4	77;485;783;700;1487	1680	1680	0
3874	239	77	1487	0	77;783;1487	1602	1602	0
3875	239	77	783	1	77;783;1487	1602	1602	0
3876	239	783	1487	2	77;783;1487	1602	1602	0
3958	240	77	1502	0	77;1560;855;1502	1680	1680	0
3959	240	77	1560	1	77;1560;855;1502	1680	1680	0
3960	240	1560	855	2	77;1560;855;1502	1680	1680	0
3961	240	855	1502	3	77;1560;855;1502	1680	1680	0
3962	241	77	1502	0	77;81;181;1100;1502	1625	1612	13
3963	241	77	81	1	77;81;181;1100;1502	1625	1612	13
3964	241	81	181	2	77;81;181;1100;1502	1625	1612	13
3965	241	181	1100	3	77;81;181;1100;1502	1625	1612	13
3966	241	1100	1502	4	77;81;181;1100;1502	1625	1612	13
3989	242	77	1526	0	77;1526	1625	1576	49
3990	243	77	1555	0	77;1011;755;1555	1678	1678	0
3991	243	77	1011	1	77;1011;755;1555	1678	1678	0
3992	243	1011	755	2	77;1011;755;1555	1678	1678	0
3993	243	755	1555	3	77;1011;755;1555	1678	1678	0
4003	244	77	1560	0	77;1119;1560	1729	1709	20
4004	244	77	1119	1	77;1119;1560	1729	1709	20
4005	244	1119	1560	2	77;1119;1560	1729	1709	20
4025	245	77	1563	0	77;1563	1680	1576	104
4026	246	77	1563	0	77;1011;1563	1563	1563	0
4027	246	77	1011	1	77;1011;1563	1563	1563	0
4028	246	1011	1563	2	77;1011;1563	1563	1563	0
4029	247	77	1563	0	77;1188;88;1563	1597	1597	0
4030	247	77	1188	1	77;1188;88;1563	1597	1597	0
4031	247	1188	88	2	77;1188;88;1563	1597	1597	0
4032	247	88	1563	3	77;1188;88;1563	1597	1597	0
4033	248	77	1563	0	77;1514;1563	1563	1563	0
4034	248	77	1514	1	77;1514;1563	1563	1563	0
4035	248	1514	1563	2	77;1514;1563	1563	1563	0
4083	249	77	1581	0	77;1581	1709	1709	0
4084	250	77	1581	0	77;805;1581	1729	1729	0
4085	250	77	805	1	77;805;1581	1729	1729	0
4086	250	805	1581	2	77;805;1581	1729	1729	0
4093	251	84	82	0	84;82	1586	1586	0
1935	252	85	160	0	85;160	1673	1604	69
4094	253	85	1252	0	85;386;1252	1673	1604	69
4095	253	85	386	1	85;386;1252	1673	1604	69
4096	253	386	1252	2	85;386;1252	1673	1604	69
1165	254	86	18	0	86;18	1679	1552	127
4101	255	86	54	0	86;54	1679	1552	127
4105	256	86	65	0	86;65	1679	1552	127
380	257	86	514	0	86;1277;514	1597	1597	0
381	257	86	1277	1	86;1277;514	1597	1597	0
382	257	1277	514	2	86;1277;514	1597	1597	0
2889	258	86	824	0	86;824	1676	1562	114
2890	259	86	824	0	86;902;1460;1488;824	1597	1597	0
2891	259	86	902	1	86;902;1460;1488;824	1597	1597	0
2892	259	902	1460	2	86;902;1460;1488;824	1597	1597	0
2893	259	1460	1488	3	86;902;1460;1488;824	1597	1597	0
2894	259	1488	824	4	86;902;1460;1488;824	1597	1597	0
4106	260	86	856	0	86;856	1679	1552	127
3181	261	86	887	0	86;1323;742;353;74;887	1597	1597	0
3182	261	86	1323	1	86;1323;742;353;74;887	1597	1597	0
3183	261	1323	742	2	86;1323;742;353;74;887	1597	1597	0
3184	261	742	353	3	86;1323;742;353;74;887	1597	1597	0
3185	261	353	74	4	86;1323;742;353;74;887	1597	1597	0
3186	261	74	887	5	86;1323;742;353;74;887	1597	1597	0
4109	262	86	929	0	86;929	1676	1616	60
4110	263	86	929	0	86;986;929	1597	1597	0
4111	263	86	986	1	86;986;929	1597	1597	0
4112	263	986	929	2	86;986;929	1597	1597	0
4137	264	86	958	0	86;958	1676	1608	68
295	265	86	977	0	86;54;977	1678	1604	74
296	265	86	54	1	86;54;977	1678	1604	74
297	265	54	977	2	86;54;977	1678	1604	74
843	266	86	1181	0	86;1122;86;1181	1610	1586	24
844	266	86	1122	1	86;1122;86;1181	1610	1586	24
845	266	1122	86	2	86;1122;86;1181	1610	1586	24
846	266	86	1181	3	86;1122;86;1181	1610	1586	24
4149	267	86	1207	0	86;1207	1597	1597	0
4150	268	86	1239	0	86;1239	1676	1616	60
244	269	86	1421	0	86;1421	1623	1623	0
4163	270	86	1435	0	86;1435	1610	1610	0
473	271	86	1443	0	86;260;428;202;1376;1443	1597	1597	0
474	271	86	260	1	86;260;428;202;1376;1443	1597	1597	0
475	271	260	428	2	86;260;428;202;1376;1443	1597	1597	0
476	271	428	202	3	86;260;428;202;1376;1443	1597	1597	0
477	271	202	1376	4	86;260;428;202;1376;1443	1597	1597	0
478	271	1376	1443	5	86;260;428;202;1376;1443	1597	1597	0
4164	272	87	1301	0	87;1301	1679	1563	116
4171	273	87	1411	0	87;1411	1597	1597	0
4172	274	87	1414	0	87;1414	1679	1563	116
4177	275	87	1570	0	87;1570	1679	1563	116
1172	276	90	77	0	90;77	1602	1602	0
1173	277	90	77	0	90;443;537;508;77	1597	1597	0
1174	277	90	443	1	90;443;537;508;77	1597	1597	0
1175	277	443	537	2	90;443;537;508;77	1597	1597	0
1176	277	537	508	3	90;443;537;508;77	1597	1597	0
1177	277	508	77	4	90;443;537;508;77	1597	1597	0
2093	278	90	399	0	90;580;106;316;296;399	1602	1602	0
2094	278	90	580	1	90;580;106;316;296;399	1602	1602	0
2095	278	580	106	2	90;580;106;316;296;399	1602	1602	0
2096	278	106	316	3	90;580;106;316;296;399	1602	1602	0
2097	278	316	296	4	90;580;106;316;296;399	1602	1602	0
2098	278	296	399	5	90;580;106;316;296;399	1602	1602	0
1388	279	90	481	0	90;481	1602	1602	0
2509	280	90	602	0	90;602	1597	1597	0
4179	281	90	672	0	90;672	1602	1602	0
3160	282	90	835	0	90;602;1559;835	1602	1602	0
3161	282	90	602	1	90;602;1559;835	1602	1602	0
3162	282	602	1559	2	90;602;1559;835	1602	1602	0
3163	282	1559	835	3	90;602;1559;835	1602	1602	0
1568	283	90	950	0	90;950	1602	1597	5
3399	284	90	1011	0	90;1011	1602	1597	5
4242	285	90	1343	0	90;1343	1602	1597	5
3644	286	90	1368	0	90;1368	1602	1597	5
3832	287	90	1449	0	90;1449	1602	1597	5
4036	288	90	1563	0	90;857;1563	1602	1602	0
4037	288	90	857	1	90;857;1563	1602	1602	0
4038	288	857	1563	2	90;857;1563	1602	1602	0
4269	289	91	39	0	91;39	1563	1563	0
121	290	93	770	0	93;770	1602	1602	0
1936	291	95	160	0	95;160	1676	1616	60
2895	292	95	824	0	95;824	1623	1623	0
4270	293	100	630	0	100;124;630	1623	1623	0
4271	293	100	124	1	100;124;630	1623	1623	0
4272	293	124	630	2	100;124;630	1623	1623	0
641	294	104	1058	0	104;1099;1058	1687	1684	3
642	294	104	1099	1	104;1099;1058	1687	1684	3
643	294	1099	1058	2	104;1099;1058	1687	1684	3
4273	295	106	294	0	106;294	1597	1597	0
2099	296	106	399	0	106;399	1597	1597	0
2178	297	106	438	0	106;316;69;438	1597	1597	0
2179	297	106	316	1	106;316;69;438	1597	1597	0
2180	297	316	69	2	106;316;69;438	1597	1597	0
2181	297	69	438	3	106;316;69;438	1597	1597	0
4278	298	106	964	0	106;964	1597	1597	0
3400	299	106	1011	0	106;1011	1597	1597	0
4289	300	106	1190	0	106;672;873;1190	1597	1597	0
4290	300	106	672	1	106;672;873;1190	1597	1597	0
4291	300	672	873	2	106;672;873;1190	1597	1597	0
4292	300	873	1190	3	106;672;873;1190	1597	1597	0
4039	301	106	1563	0	106;1563	1597	1597	0
4293	302	107	772	0	107;772	1679	1552	127
3721	303	107	1419	0	107;1419	1586	1553	33
4294	304	109	946	0	109;946	1679	1552	127
4295	305	110	100	0	110;100	1623	1623	0
1672	306	111	230	0	111;230	1597	1597	0
4296	307	111	549	0	111;549	1687	1563	124
4297	308	111	549	0	111;1390;1416;1461;635;641;549	1720	1720	0
4298	308	111	1390	1	111;1390;1416;1461;635;641;549	1720	1720	0
4299	308	1390	1416	2	111;1390;1416;1461;635;641;549	1720	1720	0
4300	308	1416	1461	3	111;1390;1416;1461;635;641;549	1720	1720	0
4301	308	1461	635	4	111;1390;1416;1461;635;641;549	1720	1720	0
4302	308	635	641	5	111;1390;1416;1461;635;641;549	1720	1720	0
4303	308	641	549	6	111;1390;1416;1461;635;641;549	1720	1720	0
4328	309	111	744	0	111;1312;744	1545	1545	0
4329	309	111	1312	1	111;1312;744	1545	1545	0
4330	309	1312	744	2	111;1312;744	1545	1545	0
307	310	111	786	0	111;786	1679	1568	111
4331	311	111	793	0	111;793	1676	1608	68
4335	312	111	832	0	111;832	1623	1623	0
4356	313	111	892	0	111;892	1545	1545	0
4357	314	111	899	0	111;1301;899	1545	1545	0
4358	314	111	1301	1	111;1301;899	1545	1545	0
4359	314	1301	899	2	111;1301;899	1545	1545	0
4365	315	111	904	0	111;904	1623	1623	0
4368	316	111	924	0	111;924	1687	1545	142
4369	317	111	924	0	111;858;924	1720	1720	0
4370	317	111	858	1	111;858;924	1720	1720	0
4371	317	858	924	2	111;858;924	1720	1720	0
4373	318	111	931	0	111;931	1679	1568	111
4378	319	111	1072	0	111;1072	1679	1568	111
4379	320	111	1072	0	111;523;1072	1597	1597	0
4380	320	111	523	1	111;523;1072	1597	1597	0
4381	320	523	1072	2	111;523;1072	1597	1597	0
4394	321	111	1263	0	111;1263	1545	1545	0
4395	322	111	1265	0	111;1265	1545	1545	0
4165	323	111	1301	0	111;1301	1679	1568	111
4397	324	111	1312	0	111;1312	1679	1568	111
4411	325	111	1390	0	111;1390	1676	1608	68
4415	326	111	1416	0	111;1416	1623	1597	26
4422	327	111	1457	0	111;1457	1545	1545	0
4423	328	111	1461	0	111;1461	1676	1545	131
4431	329	111	1572	0	111;1572	1687	1562	125
4432	330	111	1572	0	111;1391;1572	1720	1720	0
4433	330	111	1391	1	111;1391;1572	1720	1720	0
4434	330	1391	1572	2	111;1391;1572	1720	1720	0
4450	331	113	1387	0	113;1387	1720	1720	0
1356	332	114	398	0	114;398	1602	1602	0
2054	333	120	305	0	120;305	1680	1563	117
4451	334	120	322	0	120;322	1597	1597	0
4452	335	120	322	0	120;1243;1154;1206;322	1597	1597	0
4453	335	120	1243	1	120;1243;1154;1206;322	1597	1597	0
4454	335	1243	1154	2	120;1243;1154;1206;322	1597	1597	0
4455	335	1154	1206	3	120;1243;1154;1206;322	1597	1597	0
4456	335	1206	322	4	120;1243;1154;1206;322	1597	1597	0
4457	336	120	488	0	120;158;488	1680	1680	0
4458	336	120	158	1	120;158;488	1680	1680	0
4459	336	158	488	2	120;158;488	1680	1680	0
2329	337	120	512	0	120;512	1680	1616	64
2330	338	120	512	0	120;1335;1064;900;748;512	1597	1597	0
2331	338	120	1335	1	120;1335;1064;900;748;512	1597	1597	0
2332	338	1335	1064	2	120;1335;1064;900;748;512	1597	1597	0
2333	338	1064	900	3	120;1335;1064;900;748;512	1597	1597	0
2334	338	900	748	4	120;1335;1064;900;748;512	1597	1597	0
2335	338	748	512	5	120;1335;1064;900;748;512	1597	1597	0
383	339	120	514	0	120;514	1676	1623	53
4462	340	120	691	0	120;1153;1302;1279;691	1597	1597	0
4463	340	120	1153	1	120;1153;1302;1279;691	1597	1597	0
4464	340	1153	1302	2	120;1153;1302;1279;691	1597	1597	0
4465	340	1302	1279	3	120;1153;1302;1279;691	1597	1597	0
4466	340	1279	691	4	120;1153;1302;1279;691	1597	1597	0
2636	341	120	697	0	120;697	1673	1604	69
4467	342	120	740	0	120;740	1597	1597	0
2896	343	120	824	0	120;552;85;1477;271;829;824	1597	1597	0
2897	343	120	552	1	120;552;85;1477;271;829;824	1597	1597	0
2898	343	552	85	2	120;552;85;1477;271;829;824	1597	1597	0
2899	343	85	1477	3	120;552;85;1477;271;829;824	1597	1597	0
2900	343	1477	271	4	120;552;85;1477;271;829;824	1597	1597	0
2901	343	271	829	5	120;552;85;1477;271;829;824	1597	1597	0
2902	343	829	824	6	120;552;85;1477;271;829;824	1597	1597	0
1542	344	120	885	0	120;885	1597	1597	0
3187	345	120	887	0	120;1258;887	1680	1680	0
3188	345	120	1258	1	120;1258;887	1680	1680	0
3189	345	1258	887	2	120;1258;887	1680	1680	0
3190	346	120	887	0	120;805;149;808;324;887	1597	1597	0
3191	346	120	805	1	120;805;149;808;324;887	1597	1597	0
3192	346	805	149	2	120;805;149;808;324;887	1597	1597	0
3193	346	149	808	3	120;805;149;808;324;887	1597	1597	0
3194	346	808	324	4	120;805;149;808;324;887	1597	1597	0
3195	346	324	887	5	120;805;149;808;324;887	1597	1597	0
4476	347	120	916	0	120;916	1597	1597	0
3363	348	120	951	0	120;951	1687	1597	90
4479	349	120	1258	0	120;1258	1673	1604	69
3645	350	120	1368	0	120;1285;1368	1597	1597	0
3646	350	120	1285	1	120;1285;1368	1597	1597	0
3647	350	1285	1368	2	120;1285;1368	1597	1597	0
4087	351	120	1581	0	120;1581	1597	1597	0
4481	352	122	1004	0	122;1004	1610	1610	0
4482	353	123	966	0	123;966	1679	1552	127
4486	354	128	379	0	128;379	1602	1602	0
1010	355	131	1472	0	131;225;235;1472	1625	1576	49
1011	355	131	225	1	131;225;235;1472	1625	1576	49
1012	355	225	235	2	131;225;235;1472	1625	1576	49
1013	355	235	1472	3	131;225;235;1472	1625	1576	49
4489	356	133	257	0	133;257	1679	1553	126
4490	357	134	11	0	134;362;910;967;11	1597	1597	0
4491	357	134	362	1	134;362;910;967;11	1597	1597	0
4492	357	362	910	2	134;362;910;967;11	1597	1597	0
4493	357	910	967	3	134;362;910;967;11	1597	1597	0
4494	357	967	11	4	134;362;910;967;11	1597	1597	0
4504	358	134	164	0	134;164	1679	1553	126
203	359	134	187	0	134;191;187	1597	1597	0
204	359	134	191	1	134;191;187	1597	1597	0
205	359	191	187	2	134;191;187	1597	1597	0
4505	360	134	495	0	134;495	1597	1597	0
1131	361	134	627	0	134;627	1597	1597	0
1692	362	134	1463	0	134;1463	1673	1604	69
4506	363	134	1507	0	134;1507	1597	1597	0
2705	364	135	755	0	135;622;1576;755	1720	1720	0
2706	364	135	622	1	135;622;1576;755	1720	1720	0
2707	364	622	1576	2	135;622;1576;755	1720	1720	0
2708	364	1576	755	3	135;622;1576;755	1720	1720	0
4510	365	137	139	0	137;139	1679	1552	127
4520	366	138	272	0	138;272	1679	1552	127
4521	367	138	1227	0	138;1227	1553	1553	0
4522	368	138	1227	0	138;374;1227	1679	1552	127
4523	368	138	374	1	138;374;1227	1679	1552	127
4524	368	374	1227	2	138;374;1227	1679	1552	127
4526	369	139	44	0	139;349;44	1597	1597	0
4527	369	139	349	1	139;349;44	1597	1597	0
4528	369	349	44	2	139;349;44	1597	1597	0
4543	370	139	313	0	139;313	1597	1597	0
4564	371	139	349	0	139;349	1679	1552	127
644	372	139	1058	0	139;137;1058	1597	1597	0
645	372	139	137	1	139;137;1058	1597	1597	0
646	372	137	1058	2	139;137;1058	1597	1597	0
4374	373	150	931	0	150;931	1676	1562	114
4568	374	153	207	0	153;207	1597	1597	0
4580	375	153	324	0	153;324	1597	1597	0
4582	376	153	344	0	153;344	1597	1597	0
4583	377	153	1475	0	153;1475	1623	1623	0
4088	378	153	1581	0	153;1581	1720	1720	0
1285	379	155	222	0	155;580;222	1597	1597	0
1286	379	155	580	1	155;580;222	1597	1597	0
1287	379	580	222	2	155;580;222	1597	1597	0
4487	380	155	379	0	155;379	1597	1597	0
1569	381	155	950	0	155;950	1597	1597	0
4584	382	155	1462	0	155;1462	1597	1597	0
1951	383	157	201	0	157;1358;201	1720	1720	0
1952	383	157	1358	1	157;1358;201	1720	1720	0
1953	383	1358	201	2	157;1358;201	1720	1720	0
4586	384	157	340	0	157;340	1729	1709	20
2100	385	157	399	0	157;399	1680	1597	83
2299	386	157	505	0	157;1354;1325;505	1720	1720	0
2300	386	157	1354	1	157;1354;1325;505	1720	1720	0
2301	386	1354	1325	2	157;1354;1325;505	1720	1720	0
2302	386	1325	505	3	157;1354;1325;505	1720	1720	0
4588	387	157	568	0	157;568	1729	1709	20
4589	388	157	578	0	157;1534;578	1729	1709	20
4590	388	157	1534	1	157;1534;578	1729	1709	20
4591	388	1534	578	2	157;1534;578	1729	1709	20
4592	389	157	578	0	157;834;578	1720	1720	0
4593	389	157	834	1	157;834;578	1720	1720	0
4594	389	834	578	2	157;834;578	1720	1720	0
2437	390	157	583	0	157;455;1069;583	1720	1720	0
2438	390	157	455	1	157;455;1069;583	1720	1720	0
2439	390	455	1069	2	157;455;1069;583	1720	1720	0
2440	390	1069	583	3	157;455;1069;583	1720	1720	0
4600	391	157	660	0	157;660	1729	1709	20
2602	392	157	665	0	157;1520;505;665	1729	1709	20
2603	392	157	1520	1	157;1520;505;665	1729	1709	20
2604	392	1520	505	2	157;1520;505;665	1729	1709	20
2605	392	505	665	3	157;1520;505;665	1729	1709	20
2606	393	157	665	0	157;698;1130;531;665	1720	1720	0
2607	393	157	698	1	157;698;1130;531;665	1720	1720	0
2608	393	698	1130	2	157;698;1130;531;665	1720	1720	0
2609	393	1130	531	3	157;698;1130;531;665	1720	1720	0
2610	393	531	665	4	157;698;1130;531;665	1720	1720	0
4180	394	157	672	0	157;672	1729	1709	20
4601	395	157	698	0	157;1354;698	1729	1709	20
4602	395	157	1354	1	157;1354;698	1729	1709	20
4603	395	1354	698	2	157;1354;698	1729	1709	20
2709	396	157	755	0	157;755	1729	1597	132
2710	397	157	755	0	157;1409;755	1720	1720	0
2711	397	157	1409	1	157;1409;755	1720	1720	0
2712	397	1409	755	2	157;1409;755	1720	1720	0
3124	398	157	834	0	157;834	1680	1597	83
4604	399	157	1186	0	157;1186	1680	1597	83
4631	400	157	1256	0	157;1256	1729	1709	20
4632	401	157	1354	0	157;116;665;1354	1720	1720	0
4633	401	157	116	1	157;116;665;1354	1720	1720	0
4634	401	116	665	2	157;116;665;1354	1720	1720	0
4635	401	665	1354	3	157;116;665;1354	1720	1720	0
4636	402	157	1367	0	157;1367	1680	1597	83
4665	403	157	1380	0	157;1380	1729	1597	132
4666	404	157	1380	0	157;1560;1380	1720	1720	0
4667	404	157	1560	1	157;1560;1380	1720	1720	0
4668	404	1560	1380	2	157;1560;1380	1720	1720	0
3877	405	157	1487	0	157;1560;1487	1729	1703	26
3878	405	157	1560	1	157;1560;1487	1729	1703	26
3879	405	1560	1487	2	157;1560;1487	1729	1703	26
3994	406	157	1555	0	157;1555	1597	1597	0
1178	407	158	77	0	158;1144;876;77	1597	1597	0
1179	407	158	1144	1	158;1144;876;77	1597	1597	0
1180	407	1144	876	2	158;1144;876;77	1597	1597	0
1181	407	876	77	3	158;1144;876;77	1597	1597	0
2055	408	158	305	0	158;305	1597	1597	0
4460	409	158	488	0	158;488	1623	1623	0
2336	410	158	512	0	158;512	1597	1597	0
2637	411	158	697	0	158;99;1279;697	1597	1597	0
2638	411	158	99	1	158;99;1279;697	1597	1597	0
2639	411	99	1279	2	158;99;1279;697	1597	1597	0
2640	411	1279	697	3	158;99;1279;697	1597	1597	0
3833	412	158	1449	0	158;1449	1673	1604	69
4717	413	159	1565	0	159;1565	1576	1576	0
4718	414	160	136	0	160;136	1720	1720	0
4721	415	160	374	0	160;374	1597	1597	0
4735	416	160	386	0	160;386	1623	1597	26
4741	417	160	552	0	160;552	1676	1623	53
2903	418	160	824	0	160;824	1597	1597	0
4477	419	160	916	0	160;916	1679	1552	127
619	420	162	773	0	162;773	1679	1552	127
1673	421	167	230	0	167;230	1625	1576	49
4743	422	167	796	0	167;796	1597	1597	0
4435	423	167	1572	0	167;1572	1625	1545	80
206	424	175	187	0	175;187	1679	1552	127
4748	425	176	1229	0	176;1229	1679	1552	127
4753	426	178	43	0	178;43	1679	1552	127
2904	427	178	824	0	178;824	1562	1562	0
4754	428	178	896	0	178;896	1623	1623	0
1621	429	183	46	0	183;46	1676	1608	68
4768	430	183	345	0	183;345	1597	1597	0
2236	431	183	461	0	183;461	1597	1597	0
4774	432	183	466	0	183;466	1687	1597	90
2905	433	183	824	0	183;824	1598	1563	35
2906	434	183	824	0	183;516;1377;824	1641	1562	79
2907	434	183	516	1	183;516;1377;824	1641	1562	79
2908	434	516	1377	2	183;516;1377;824	1641	1562	79
2909	434	1377	824	3	183;516;1377;824	1641	1562	79
4818	435	183	843	0	183;843	1597	1597	0
4819	436	183	843	0	183;894;843	1720	1720	0
4820	436	183	894	1	183;894;843	1720	1720	0
4821	436	894	843	2	183;894;843	1720	1720	0
3196	437	183	887	0	183;887	1641	1562	79
3197	438	183	887	0	183;843;345;887	1680	1680	0
3198	438	183	843	1	183;843;345;887	1680	1680	0
3199	438	843	345	2	183;843;345;887	1680	1680	0
3200	438	345	887	3	183;843;345;887	1680	1680	0
4840	439	183	1059	0	183;895;1150;1059	1597	1597	0
4841	439	183	895	1	183;895;1150;1059	1597	1597	0
4842	439	895	1150	2	183;895;1150;1059	1597	1597	0
4843	439	1150	1059	3	183;895;1150;1059	1597	1597	0
4844	440	183	1059	0	183;895;1162;1059	1720	1720	0
4845	440	183	895	1	183;895;1162;1059	1720	1720	0
4846	440	895	1162	2	183;895;1162;1059	1720	1720	0
4847	440	1162	1059	3	183;895;1162;1059	1720	1720	0
4864	441	183	1142	0	183;1142	1676	1608	68
4865	442	183	1142	0	183;642;270;1142	1597	1597	0
4866	442	183	642	1	183;642;270;1142	1597	1597	0
4867	442	642	270	2	183;642;270;1142	1597	1597	0
4868	442	270	1142	3	183;642;270;1142	1597	1597	0
4872	443	183	1168	0	183;1168	1597	1597	0
847	444	183	1181	0	183;466;1181	1675	1610	65
848	444	183	466	1	183;466;1181	1675	1610	65
849	444	466	1181	2	183;466;1181	1675	1610	65
4873	445	184	186	0	184;186	1563	1563	0
4874	446	184	190	0	184;190	1625	1576	49
4495	447	187	11	0	187;11	1597	1597	0
173	448	187	104	0	187;104	1623	1623	0
192	449	187	134	0	187;134	1678	1604	74
193	450	187	134	0	187;191;134	1597	1597	0
194	450	187	191	1	187;191;134	1597	1597	0
195	450	191	134	2	187;191;134	1597	1597	0
196	451	187	134	0	187;627;134	1720	1720	0
197	451	187	627	1	187;627;134	1720	1720	0
198	451	627	134	2	187;627;134	1720	1720	0
4875	452	187	893	0	187;893	1597	1597	0
647	453	187	1058	0	187;776;1058	1687	1684	3
648	453	187	776	1	187;776;1058	1687	1684	3
649	453	776	1058	2	187;776;1058	1687	1684	3
610	454	192	240	0	192;240	1679	1552	127
850	455	192	1181	0	192;430;1181	1678	1604	74
851	455	192	430	1	192;430;1181	1678	1604	74
852	455	430	1181	2	192;430;1181	1678	1604	74
4876	456	194	16	0	194;16	1679	1552	127
4544	457	194	313	0	194;1174;313	1678	1597	81
4545	457	194	1174	1	194;1174;313	1678	1597	81
4546	457	1174	313	2	194;1174;313	1678	1597	81
4877	458	194	407	0	194;407	1679	1552	127
2910	459	194	824	0	194;1176;824	1597	1597	0
2911	459	194	1176	1	194;1176;824	1597	1597	0
2912	459	1176	824	2	194;1176;824	1597	1597	0
4755	460	194	896	0	194;896	1678	1604	74
4756	461	194	896	0	194;407;896	1597	1597	0
4757	461	194	407	1	194;407;896	1597	1597	0
4758	461	407	896	2	194;407;896	1597	1597	0
4878	462	194	1035	0	194;1035	1680	1597	83
4904	463	194	1174	0	194;1174	1586	1553	33
245	464	194	1421	0	194;1421	1678	1604	74
246	465	194	1421	0	194;281;650;1496;1421	1597	1597	0
247	465	194	281	1	194;281;650;1496;1421	1597	1597	0
248	465	281	650	2	194;281;650;1496;1421	1597	1597	0
249	465	650	1496	3	194;281;650;1496;1421	1597	1597	0
250	465	1496	1421	4	194;281;650;1496;1421	1597	1597	0
579	466	194	1425	0	194;1425	1678	1604	74
580	467	194	1425	0	194;1489;1425	1597	1597	0
581	467	194	1489	1	194;1489;1425	1597	1597	0
582	467	1489	1425	2	194;1489;1425	1597	1597	0
4906	468	194	1468	0	194;1468	1678	1678	0
4907	469	194	1468	0	194;896;1468	1673	1604	69
